MassRunningOrder,BaseWheel,EnginePower,InnovativeTechnology,ElecRange_NO_RANGE,ElecRange_0to50,ElecRange_50to100,ElecRange_100to150,ElecRange_150+,Pool_BMW,Pool_FORD,Pool_HYUNDAI,Pool_KIA,Pool_MAZDA-SUBARU-SUZUKI-TOYOTA,Pool_MERCEDES-BENZ,Pool_RENAULT-NISSAN-MITSUBISHI,Pool_STELLANTIS,Pool_TESLA,Pool_VW-SAIC,FuelType_DIESEL,FuelType_DIESEL/ELECTRIC,FuelType_E85,FuelType_ELECTRIC,FuelType_LPG,FuelType_NG,FuelType_NG-BIOMETHANE,FuelType_PETROL,FuelType_PETROL/ELECTRIC
".values =
0.008720930232558132

.base_values =
1.8255813953488371

.data =
1530.0",".values =
0.02267441860465117

.base_values =
1.8255813953488371

.data =
2540.0",".values =
0.008720930232558132

.base_values =
1.8255813953488371

.data =
100.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.9348837209302326

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0023255813953488415

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.008139534883720934

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.001744186046511631

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0023255813953488415

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.016279069767441846

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0011627906976744095

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.9005813953488373

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.04069767441860463

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.016279069767441878

.base_values =
1.8255813953488371

.data =
0.0"
".values =
0.005813953488372159

.base_values =
1.8255813953488371

.data =
1463.0",".values =
-0.09709302325581395

.base_values =
1.8255813953488371

.data =
2679.0",".values =
0.2947674418604652

.base_values =
1.8255813953488371

.data =
110.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.2523255813953488

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.030813953488372105

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.006976744186046491

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.006395348837209302

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.03372093023255814

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.02441860465116281

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.1581395348837209

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.39767441860465114

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.15523255813953488

.base_values =
1.8255813953488371

.data =
0.0"
".values =
0.4069767441860465

.base_values =
1.8255813953488371

.data =
1647.0",".values =
-0.05406976744186048

.base_values =
1.8255813953488371

.data =
2836.0",".values =
0.42441860465116277

.base_values =
1.8255813953488371

.data =
147.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.252906976744186

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.03488372093023253

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0052325581395349045

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0017441860465116533

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.172093023255814

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.17034883720930233

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.3982558139534883

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.16220930232558145

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.28023255813953485

.base_values =
1.8255813953488371

.data =
1347.0",".values =
0.22790697674418606

.base_values =
1.8255813953488371

.data =
2590.0",".values =
0.25290697674418616

.base_values =
1.8255813953488371

.data =
110.0",".values =
-0.0029069767441860404

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.22616279069767442

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.01976744186046513

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.002325581395348819

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.001744186046511631

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.19999999999999996

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.05755813953488372

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.1697674418604651

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.1505813953488373

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.15697674418604657

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.045930232558139564

.base_values =
1.8255813953488371

.data =
1560.0",".values =
-0.029651162790697662

.base_values =
1.8255813953488371

.data =
2829.0",".values =
0.13953488372093023

.base_values =
1.8255813953488371

.data =
120.0",".values =
-0.0011627906976743984

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.2046511627906976

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.023837209302325624

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.009302325581395354

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.04476744186046509

.base_values =
1.8255813953488371

.data =
1.0",".values =
-0.14011627906976742

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.14011627906976742

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.2174418604651162

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.1354651162790698

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.23546511627906982

.base_values =
1.8255813953488371

.data =
1130.0",".values =
0.08255813953488379

.base_values =
1.8255813953488371

.data =
2551.0",".values =
-0.3604651162790697

.base_values =
1.8255813953488371

.data =
59.0",".values =
-0.0023255813953488415

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.17732558139534885

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.02209302325581398

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0011627906976744095

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0017441860465116088

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0011627906976744095

.base_values =
1.8255813953488371

.data =
1.0",".values =
-0.0005813953488372325

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.14360465116279067

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.20755813953488378

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.14418604651162792

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.3575581395348838

.base_values =
1.8255813953488371

.data =
1237.0",".values =
-0.0029069767441860404

.base_values =
1.8255813953488371

.data =
2639.0",".values =
-0.15116279069767444

.base_values =
1.8255813953488371

.data =
81.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.23081395348837203

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.002906976744186074

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.002325581395348808

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.011627906976744207

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.12499999999999997

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.1436046511627907

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0540697674418605

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.12034883720930237

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.08313953488372088

.base_values =
1.8255813953488371

.data =
1495.0",".values =
0.03197674418604653

.base_values =
1.8255813953488371

.data =
2800.0",".values =
0.0622093023255814

.base_values =
1.8255813953488371

.data =
96.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.1994186046511628

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.02848837209302326

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488371882

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.004651162790697683

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0023255813953488415

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.006976744186046491

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.12848837209302327

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.13895348837209298

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.18546511627906975

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.1197674418604651

.base_values =
1.8255813953488371

.data =
0.0"
".values =
0.4267441860465116

.base_values =
1.8255813953488371

.data =
1640.0",".values =
-0.06162790697674421

.base_values =
1.8255813953488371

.data =
2678.0",".values =
0.1994186046511628

.base_values =
1.8255813953488371

.data =
110.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.25988372093023254

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.03197674418604655

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.011046511627906985

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.004651162790697672

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.14593023255813958

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.1674418604651163

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.166860465116279

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.16569767441860467

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.0017441860465115977

.base_values =
1.8255813953488371

.data =
1518.0",".values =
0.012209302325581406

.base_values =
1.8255813953488371

.data =
2647.0",".values =
0.004651162790697716

.base_values =
1.8255813953488371

.data =
85.0",".values =
0.0017441860465116199

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.202906976744186

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.02383720930232558

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.007558139534883735

.base_values =
1.8255813953488371

.data =
1.0",".values =
-0.005232558139534882

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.011627906976744196

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.14127906976744184

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.1453488372093023

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.1866279069767442

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.12325581395348842

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.3034883720930233

.base_values =
1.8255813953488371

.data =
1225.0",".values =
0.13139534883720935

.base_values =
1.8255813953488371

.data =
2580.0",".values =
-0.43895348837209297

.base_values =
1.8255813953488371

.data =
73.0",".values =
-0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.22093023255813954

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.011046511627906975

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.06511627906976744

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0005813953488371992

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.013953488372093014

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.024999999999999977

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.1215116279069767

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.2313953488372093

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.1279069767441861

.base_values =
1.8255813953488371

.data =
0.0"
".values =
0.6395348837209303

.base_values =
1.8255813953488371

.data =
1919.0",".values =
-0.03604651162790701

.base_values =
1.8255813953488371

.data =
2875.0",".values =
0.1377906976744186

.base_values =
1.8255813953488371

.data =
153.0",".values =
-0.002325581395348819

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.030232558139534894

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.001744186046511631

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.019767441860465106

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.006395348837209292

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
1.0",".values =
1.1102230246251566e-17

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0005813953488372214

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-2.5947674418604647

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.09883720930232556

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.08313953488372096

.base_values =
1.8255813953488371

.data =
0.0"
".values =
-0.06453488372093025

.base_values =
1.8255813953488371

.data =
1518.0",".values =
-0.017441860465116275

.base_values =
1.8255813953488371

.data =
2673.0",".values =
0.14941860465116275

.base_values =
1.8255813953488371

.data =
84.0",".values =
0.0005813953488372104

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.21569767441860463

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0005813953488372104

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.023255813953488403

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.041860465116279076

.base_values =
1.8255813953488371

.data =
1.0",".values =
-0.004069767441860462

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.019186046511627898

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.15930232558139537

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.1377906976744186

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.2680232558139535

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.13779069767441862

.base_values =
1.8255813953488371

.data =
0.0"
".values =
0.6540697674418604

.base_values =
1.8255813953488371

.data =
1805.0",".values =
0.04593023255813948

.base_values =
1.8255813953488371

.data =
2670.0",".values =
-0.02906976744186044

.base_values =
1.8255813953488371

.data =
92.0",".values =
-0.0011627906976744208

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.05581395348837208

.base_values =
1.8255813953488371

.data =
1.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.01395348837209304

.base_values =
1.8255813953488371

.data =
1.0",".values =
-0.005232558139534884

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.006976744186046527

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.000581395348837209

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0005813953488372298

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.0069767441860464924

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.020930232558139517

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.08953488372093026

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
0.0

.base_values =
1.8255813953488371

.data =
0.0",".values =
-0.04360465116279068

.base_values =
1.8255813953488371

.data =
0.0",".values =
-2.6000000000000005

.base_values =
1.8255813953488371

.data =
1.0"
